cons_code,cons_name,Conservative,Green,Independent,Labour,LibDem,Reform,SNP,turnout,winner,Lab_pc,Con_pc,LD_pc,Green_pc,Ref_pc,Ind_pc
E14001301,Ilford South,9837,623,0,30246,1546,1034,0,46368,Lab,0.6523033126293996,0.21215062111801242,0.03334195997239476,0.013435990338164252,0.022299861973775016,0
S14000093,Inverclyde and Renfrewshire West,8284,0,0,13062,2982,0,21995,46323,SNP,0.2819765559225439,0.17883125013492218,0.06437406903697947,0,0,0
S14000094,"Inverness, Skye and West Ross-shire",11852,724,0,4771,7677,1042,24717,50783,SNP,0.09394876238111179,0.23338518795659965,0.15117263651221863,0.01425673946005553,0.020518677510190417,0
E14001302,Ipswich,24952,1283,0,19473,2439,1432,0,49579,Con,0.3927670989733557,0.5032775973698542,0.049194215292765076,0.02587789184937171,0.028883196514653382,0
E14001303,Isle of Wight East,20866,5093,848,8747,0,0,0,36339,Con,0.24070557802911474,0.5742040232257355,0,0.14015245328710202,0,0.023335810011282643
E14001304,Isle of Wight West,20949,6245,821,9331,0,0,0,38103,Con,0.2448888538960187,0.549799228407212,0,0.16389785581187832,0,0.021546859827310187
E14001305,Islington North,5483,4326,0,34603,8415,742,0,53805,Lab,0.6431186692686554,0.10190502741380912,0.15639810426540285,0.08040144967939783,0.013790539912647524,0
E14001306,Islington South and Finsbury,8518,2252,0,29728,10270,1193,0,52143,Lab,0.5701244654124236,0.16335845655217385,0.19695836449763152,0.043188922770074606,0.02287938937153597,0
E14001307,Jarrow and Gateshead East,9600,1009,3276,19917,2649,3843,0,40506,Lab,0.4917049326025774,0.23700192564064582,0.06539771885646571,0.02490988989285538,0.09487483335802104,0.08087690712487039
E14001308,Keighley and Ilkley,25298,0,0,23080,2573,850,0,52600,Con,0.4387832699619772,0.4809505703422053,0.048916349809885934,0,0.016159695817490494,0
E14001309,Kenilworth and Southam,32890,2334,0,10587,9425,86,0,55779,Con,0.18980261388694672,0.5896484339984582,0.16897040104698902,0.04184370462001828,0.0015417988848849926,0
E14001310,Kensington and Bayswater,21004,769,0,21394,11048,453,0,54813,Lab,0.3903088683341543,0.3831937679017752,0.20155802455621838,0.014029518544870745,0.008264462809917356,0
E14001311,Kettering,31369,1543,1642,14006,3477,0,0,52037,Con,0.26915463996771527,0.6028210696235371,0.06681784115148837,0.02965197839998462,0,0.031554470857274634
S14000040,Kilmarnock and Loudoun,11557,0,0,9009,2444,0,24216,47631,SNP,0.18914152547710525,0.24263609833931682,0.051311120908651926,0,0,0
E14001312,Kingston and Surbiton,18884,900,458,5829,30058,649,0,57095,LD,0.10209300288992033,0.33074700061301343,0.5264559068219634,0.01576320168140818,0.011367019879148788,0.008021718188983274
E14001316,Kingswinford and South Staffordshire,37942,1803,0,8587,2715,0,0,51047,Con,0.16821752502595647,0.7432758046506162,0.053186279311222995,0.03532039101220444,0,0
E14001317,Knowsley,4060,915,0,36961,1165,2913,0,46419,Lab,0.7962472263512785,0.08746418492427671,0.02509748163467546,0.019711755961998322,0.062754475538034,0
N05000009,Lagan Valley,878,NA,0,NA,NA,NA,NA,45707,DUP,NA,0.019209311484017767,NA,0,NA,0
E14001577,West Lancashire,19122,1248,0,27458,2560,2275,0,52663,Lab,0.5213907297343485,0.3631012285665458,0.0486109792453905,0.02369785238212787,0.04319921007158726,0
E14001318,Lancaster and Wyre,23683,2192,0,20671,1946,890,0,49382,Con,0.4185938196103844,0.47958770402170836,0.03940707140253533,0.044388643635332715,0.018022761330039282,0
E14001319,Leeds Central and Headingley,7817,1508,0,27696,4884,1757,0,43662,Lab,0.6343273326920434,0.17903440062296735,0.11185928267143051,0.03453804223352114,0.040240941780037565,0
E14001320,Leeds East,18156,946,0,20879,1626,2601,0,44451,Lab,0.4697082180378394,0.40844975366133496,0.03657960450833502,0.02128186092551349,0.058513869204292364,0
E14001321,Leeds North East,11935,1931,0,29024,5665,1769,0,50500,Lab,0.5747326732673268,0.2363366336633663,0.11217821782178218,0.038237623762376244,0.03502970297029703,0
E14001322,Leeds North West,23311,1266,0,21310,8212,729,0,55672,Con,0.382777697945107,0.4187203621209944,0.14750682569334678,0.022740336255209083,0.013094553815203334,0
E14001323,Leeds South,11377,1635,0,25263,1922,2771,0,43249,Lab,0.584129112811857,0.26305810538972,0.04444033388055215,0.03780434229693172,0.06407084556868367,0
E14001324,Leeds South West and Morley,23166,1440,0,16052,1207,780,0,43602,Con,0.3681482500802716,0.5313059033989266,0.027682216412091187,0.033026007981285264,0.017889087656529516,0
E14001325,Leeds West and Pudsey,20257,687,0,23220,1747,1330,0,47968,Lab,0.484072715143429,0.422302368245497,0.036420113408939296,0.014322048032021348,0.02772681787858573,0
E14001326,Leicester East,18564,858,329,24563,2716,1210,0,48240,Lab,0.5091832504145937,0.38482587064676615,0.05630182421227198,0.017786069651741294,0.025082918739635154,0.0068200663349917085
E14001327,Leicester South,10373,1585,0,32396,2054,1100,0,47508,Lab,0.6819062052706912,0.21834217394965058,0.04323482360865539,0.033362802054390836,0.02315399511661194,0
E14001328,Leicester West,14145,1091,0,19027,2592,1740,0,38595,Lab,0.4929913201191864,0.3664982510687913,0.06715895841430237,0.02826791035108174,0.04508356004663817,0
E14001364,Mid Leicestershire,34343,2278,0,14155,4417,0,0,55193,Con,0.256463681988658,0.6222347036761908,0.08002826445382567,0.04127334988132553,0,0
E14001404,North West Leicestershire,31402,2366,367,12854,3465,0,0,50594,Con,0.25406174645214846,0.6206664821915642,0.0684863817844013,0.04676443847096493,0,0.007253824564177571
E14001488,South Leicestershire,36452,2173,0,10918,5243,0,0,54786,Con,0.19928448873799876,0.6653524623078888,0.09569963129266601,0.03966341766144635,0,0
E14001329,Leigh and Atherton,19410,154,551,19117,2031,2572,0,44283,Con,0.4317006526206445,0.43831718718244017,0.04586410134814715,0.003477632500056455,0.058080979156787026,0.012442698100851343
E14001330,Lewes,26977,1587,113,3930,22851,122,0,55580,Con,0.07070888808924074,0.4853724361281037,0.4111370996761425,0.028553436487945304,0.002195034184958618,0.002033105433609212
E14001331,Lewisham East,9365,1653,195,29344,4736,1212,0,46832,Lab,0.6265801161598907,0.19997010591048855,0.10112743423300309,0.0352963785445849,0.02587974034847967,0.004163819610522719
E14001332,Lewisham North,6175,2656,130,35124,5620,810,0,50586,Lab,0.6943423081484995,0.12206934725022733,0.11109793223421499,0.052504645554105875,0.01601233542877476,0.002569880994741628
E14001333,Lewisham West and East Dulwich,6711,3368,0,30534,4568,832,0,46226,Lab,0.6605373599273137,0.14517803833340545,0.09881884653658114,0.07285942975814477,0.017998528966382554,0
E14001334,Leyton and Wanstead,9702,1868,427,30823,5209,836,0,48865,Lab,0.6307786759439271,0.19854701729254068,0.10659981581909342,0.038227770387803124,0.017108359766704183,0.008738360789931444
E14001335,Lichfield,33638,1702,568,11029,5528,0,0,52465,Con,0.21021633469932335,0.6411512436862671,0.10536548174973792,0.03244067473553798,0,0.010826265129133709
E14001336,Lincoln,24267,1195,609,20753,2422,1079,0,50629,Con,0.4099034150388118,0.47931027671887655,0.04783819550060242,0.023603073337415313,0.02131189634399257,0.012028679215469395
E14001337,Liverpool Garston,5729,1310,0,34457,4854,2402,0,49096,Lab,0.7018290695779698,0.11668975069252077,0.0988675248492749,0.026682418119602414,0.04892455597197328,0
E14001338,Liverpool Riverside,3297,997,0,36097,936,1089,0,42416,Lab,0.8510231987929083,0.0777301018483591,0.02206714447378348,0.023505281026027912,0.025674273858921164,0
E14001339,Liverpool Walton,4607,849,0,38336,1059,1040,0,46551,Lab,0.8235268844922773,0.0989667246675689,0.02274924276599858,0.018238061480956372,0.02234108826878048,0
E14001340,Liverpool Wavertree,4926,3167,0,36852,4123,1897,0,51466,Lab,0.7160455446314071,0.09571367504760424,0.08011114133602767,0.061535771188745966,0.036859285742043287,0
E14001341,Liverpool West Derby,4015,908,0,36336,1270,2293,0,46648,Lab,0.7789401474875665,0.08607014234265135,0.027225175784599553,0.01946492882867433,0.049155376436288804,0
S14000095,Livingston,10800,1272,0,10851,3056,0,23275,49254,SNP,0.22030698014374464,0.2192715312461932,0.062045722174848744,0.0258253136801072,0,0
W07000098,Llanelli,13463,0,0,17256,0,3893,0,43892,Lab,0.39314681490932285,0.3067301558370546,0,0,0.0886949785837966,0
N05000006,East Londonderry,NA,NA,0,NA,NA,NA,NA,41101,DUP,NA,0,NA,0,NA,0
S14000096,Lothian East,13956,0,0,15464,3193,0,17671,50777,SNP,0.30454733442306553,0.2748488488882762,0.06288280126829077,0,0,0
E14001342,Loughborough,26088,1342,235,19997,3935,0,0,51597,Con,0.38756129232319714,0.505610791325077,0.0762641238831715,0.0260092641045022,0,0.004554528364052173
E14001343,Louth and Horncastle,36903,0,0,9020,3966,0,0,50933,Con,0.17709539983900416,0.7245400820686,0.07786700174739364,0,0,0
E14001344,Lowestoft,27648,2362,0,12798,2333,0,0,45386,Con,0.2819812276913586,0.6091746353501081,0.051403516502886354,0.052042480059930375,0,0
E14001345,Luton North,15275,832,937,24015,2063,1319,0,44590,Lab,0.5385736712267325,0.3425655976676385,0.04626597891904014,0.018658892128279883,0.02958062345817448,0.021013680197353668
E14001346,Luton South and South Bedfordshire,15876,1201,4091,21942,225,1497,0,45100,Lab,0.4865188470066519,0.3520177383592018,0.004988913525498891,0.026629711751662972,0.03319290465631929,0.09070953436807096
E14001347,Macclesfield,28292,2310,0,17581,5684,0,0,53867,Con,0.32637793082963595,0.5252195221564223,0.10551914901516697,0.04288339799877476,0,0
E14001348,Maidenhead,29223,1917,0,7652,12122,0,0,50914,Con,0.15029265035157324,0.5739678673842166,0.2380877558235456,0.037651726440664654,0,0
E14001349,Maidstone and Malling,28562,1880,358,8993,9114,0,0,48907,Con,0.18387960823603983,0.5840063794548838,0.18635369170057456,0.038440305068804054,0,0.007320015539697793
E14001350,Makerfield,15477,1166,0,20432,2161,5902,0,45138,Lab,0.45265629846249283,0.3428818290575568,0.047875404315654214,0.025831893304975852,0.13075457485932032,0
E14001351,Maldon,38791,1851,0,6790,6272,0,0,53704,Con,0.1264337851929093,0.7223111872486221,0.1167883211678832,0.03446670639058543,0,0
E14001352,Manchester Central,8500,1159,0,26470,2449,1795,0,40480,Lab,0.6539031620553359,0.2099802371541502,0.06049901185770751,0.028631422924901184,0.04434288537549407,0
E14001353,Manchester Rusholme,3653,1709,0,31554,1612,1621,0,40149,Lab,0.7859224389150415,0.0909860768636828,0.04015043961244365,0.042566440010959175,0.04037460459787292,0
E14001354,Manchester Withington,5607,2015,0,33100,7803,1269,0,49794,Lab,0.6647387235409888,0.11260392818411855,0.15670562718399808,0.04046672289834117,0.025484998192553322,0
E14001355,Mansfield,30718,0,985,14471,1571,0,0,47745,Con,0.30308932872552097,0.6433762697664678,0.03290396900198974,0,0,0.020630432506021572
E14001356,Melksham and Devizes,32227,1652,0,6686,15199,0,0,55764,Con,0.119898142170576,0.5779176529660713,0.27255935729144254,0.029624847571910192,0,0
E14001357,Melton and Syston,30232,2647,0,11228,3685,0,0,47792,Con,0.2349347171074657,0.632574489454302,0.07710495480415132,0.05538583863408102,0,0
E14001358,Meriden and Solihull East,30438,1559,0,10168,6613,0,0,48778,Con,0.2084546311861905,0.6240108245520521,0.13557341424412644,0.0319611300176309,0,0
W07000099,Merthyr Tydfil and Aberdare,8882,0,1482,22292,1434,4621,0,43106,Lab,0.5171437850879228,0.20605020182805178,0.03326683060362826,0,0.10720085370946039,0.0343803646824108
E14001367,Middlesbrough and Thornaby East,9149,553,4282,20290,991,2324,0,37589,Lab,0.5397855755673202,0.24339567426640774,0.02636409587911357,0.014711750778153183,0.06182659820692224,0.11391630530208306
E14001368,Middlesbrough South and East Cleveland,26050,1005,266,15751,1823,128,0,45023,Con,0.34984341336650154,0.5785931634942141,0.0404904160095951,0.022321924349776784,0.00284299135997157,0.005908091419940919
S14000045,Midlothian,10467,0,0,14328,3393,0,20033,48221,SNP,0.2971319549573837,0.2170631052860787,0.0703635345596317,0,0,0
E14001369,Milton Keynes Central,25035,1297,539,20083,5489,0,0,52650,Con,0.3814434947768281,0.4754985754985755,0.1042545109211776,0.024634377967711302,0,0.010237416904083571
E14001370,Milton Keynes North,24933,1499,0,18606,3246,0,0,48284,Con,0.3853450418358048,0.516382238422666,0.06722723883688178,0.031045480904647503,0,0
E14001371,Mitcham and Morden,13792,1160,0,29671,5592,1202,0,51633,Lab,0.5746518699281468,0.26711599171072764,0.10830282958573006,0.02246625220304844,0.023279685472469155,0
W07000101,Monmouthshire,27568,1333,435,16731,5071,451,0,52872,Con,0.31644348615524287,0.5214101982145559,0.09591087910425176,0.025211832349825995,0.0085300348010289,0.008227417158420337
W07000102,Montgomeryshire and Glyndwr,27466,0,0,12701,8595,700,0,51208,Con,0.24802765192938606,0.5363615060146852,0.16784486798937667,0,0.013669739103265115,0
S14000098,"Moray West, Nairn and Strathspey",23035,649,0,2606,3307,321,25941,56272,SNP,0.04631077622974126,0.4093510093829969,0.05876812624395792,0.011533266988911004,0.005704435598521467,0
E14001372,Morecambe and Lunesdale,29834,704,548,15646,8689,231,0,55652,Con,0.2811399410623158,0.5360813627542587,0.15613095665923957,0.012650039531373536,0.004150794221231942,0.009846905771580537
S14000099,"Motherwell, Wishaw and Carluke",9537,0,0,12344,1781,0,20638,44919,SNP,0.2748057614817783,0.21231550123555734,0.039649146241011596,0,0,0
S14000027,Na h-Eileanan an Iar,3216,0,0,4093,637,0,6531,14477,SNP,0.28272432133729364,0.22214547212820335,0.0440008289010154,0,0,0
W07000103,Neath and Swansea East,12651,776,594,21102,1849,3965,0,44824,Lab,0.4707745850437266,0.2822371943601642,0.04125022309477066,0.01731215420310548,0.08845707656612528,0.0132518293771194
E14001373,New Forest East,32769,2434,0,7518,7390,0,0,50786,Con,0.14803292245894537,0.6452368763044933,0.1455125428267633,0.04792659394321269,0,0
E14001374,New Forest West,32113,3888,0,6595,7710,0,0,50306,Con,0.13109768218502763,0.6383532779390132,0.15326203633761382,0.07728700353834533,0,0
E14001375,Newark,34935,1723,0,13238,5298,193,0,55387,Con,0.23900915377254592,0.6307436763139365,0.0956542148879701,0.03110838283351689,0.003484572192030621,0
E14001376,Newbury,28075,2027,325,3929,16615,0,0,50971,Con,0.07708304722293069,0.5508033980106335,0.3259696690274862,0.03976771105138216,0,0.0063761746875674406
E14001377,Newcastle upon Tyne Central and West,12789,1462,0,28520,1430,3934,0,48135,Lab,0.5925002596862988,0.2656902461826114,0.029708112599979228,0.030372909525293444,0.08172847200581698,0
E14001378,Newcastle upon Tyne East and Wallsend,11817,1923,0,29610,4161,2452,0,49963,Lab,0.5926385525288713,0.23651502111562558,0.08328162840501971,0.038488481476292455,0.049076316474190904,0
E14001379,Newcastle upon Tyne North,17207,2193,0,24030,7595,3118,0,54143,Lab,0.4438246864783998,0.3178065493230888,0.14027667473172895,0.04050385091332212,0.057588238553460284,0
E14001380,Newcastle-under-Lyme,25008,1021,0,16743,2670,1921,0,47363,Con,0.35350378987817493,0.5280070941452188,0.05637311825686717,0.02155691151320651,0.04055908620653253,0
W07000104,Newport East,16799,871,0,22038,2651,2843,0,46405,Lab,0.47490572136623205,0.3620084042667816,0.057127464712854216,0.018769529145566212,0.06126494989764034,0
W07000105,Newport West and Islwyn,18285,947,0,20286,2474,4301,0,48537,Lab,0.41794919339885034,0.37672291241733113,0.050971423862208216,0.019510888600449142,0.08861281084533448,0
N05000011,Newry and Armagh,NA,NA,0,NA,NA,NA,NA,46571,SF,NA,0,NA,0,NA,0
E14001381,Newton Abbot,29117,1505,840,9287,11661,0,0,52410,Con,0.17719900782293455,0.5555619156649495,0.2224957069261591,0.02871589391337531,0,0.01602747567258157
E14001382,Newton Aycliffe and Spennymoor,20014,644,394,16606,2340,3374,0,43372,Con,0.3828737434289403,0.4614497832703126,0.053951858341787326,0.014848289218850872,0.07779212395093608,0.009084201789172738
E14001365,Mid Norfolk,31639,154,939,11251,5127,0,0,49110,Con,0.22909794339238446,0.6442476074119324,0.10439828955406233,0.003135817552433313,0,0.019120342089187538
E14001396,North Norfolk,30145,45,0,3980,15653,1739,0,51562,Con,0.07718862728365851,0.5846359722276094,0.3035762771032931,8.727357356192544e-4,0.03372638764981963,0
E14001405,North West Norfolk,32075,1717,0,10998,3779,0,0,48569,Con,0.22644073380139595,0.6604006670921782,0.07780683151804647,0.035351767588379414,0,0
E14001489,South Norfolk,29298,1637,0,12123,8799,0,0,51857,Con,0.23377750351929344,0.5649767630213858,0.16967815338334266,0.03156758007597817,0,0
E14001497,South West Norfolk,32988,1452,0,8808,3965,0,0,48049,Con,0.1833128681138005,0.6865491477450104,0.08251992757393495,0.030219151283065203,0,0
E14001383,Normanton and Hemsworth,13632,782,2283,17152,1831,6609,0,43367,Lab,0.3955081052413125,0.3143403970761178,0.042221043650702145,0.01803214425715406,0.1523969838817534,0.0526437152673692
N05000013,North Down,1959,NA,0,NA,NA,NA,NA,42757,All,NA,0.04581705919498562,NA,0,NA,0
E14001406,Northampton North,25427,1256,0,21495,2906,0,0,51084,Con,0.4207775428705661,0.4977488058883408,0.05688669642158014,0.02458695481951296,0,0
E14001407,Northampton South,28652,1697,0,15328,3931,0,0,49608,Con,0.30898242218996935,0.5775681341719078,0.07924125141106274,0.034208192227060154,0,0
E14001490,South Northamptonshire,35270,2119,634,11599,6205,0,0,55827,Con,0.20776685116520682,0.6317731563580347,0.11114693607036022,0.03795654432443083,0,0.011356512081967507
E14001397,North Northumberland,29497,1793,0,12191,8484,775,0,52740,Con,0.23115282518012897,0.559290860826697,0.1608646188850967,0.03399696624952598,0.014694728858551385,0
E14001408,Norwich North,25997,1144,0,19632,3141,21,0,50423,Con,0.3893461317256014,0.5155782083572973,0.062293001209765386,0.022688059020685002,4.164766078971898e-4,0
E14001409,Norwich South,14881,2477,0,27464,4851,1635,0,51308,Lab,0.5352771497622203,0.2900327434318235,0.09454665939034848,0.048277071801668354,0.031866375613939346,0
E14001410,Nottingham East,9336,1394,0,28278,2824,1527,0,44806,Lab,0.6311208320314243,0.20836495112261752,0.06302727313306254,0.031111904655626476,0.034080257108422975,0
E14001411,Nottingham North and Kimberley,17309,1068,0,19799,1615,2424,0,43037,Lab,0.46004600692427444,0.402188814276088,0.03752584985012896,0.024815856123800453,0.056323628505704396,0
E14001412,Nottingham South,14240,1483,0,24281,3032,2090,0,45126,Lab,0.5380711784780393,0.31556087399725213,0.06718964676683065,0.03286353765013517,0.04631476310774277,0
E14001413,Nuneaton,27390,1692,0,14246,1862,0,0,45190,Con,0.3152467360035406,0.6061075459172384,0.041203806151803496,0.03744191192741757,0,0
E14001414,Old Bexley and Sidcup,33158,1791,0,12389,4303,0,0,51867,Con,0.23886093277035494,0.6392889505851505,0.08296219175969305,0.03453062640985598,0,0
E14001415,Oldham East and Saddleworth,18589,778,233,20088,2423,2980,0,46164,Lab,0.43514426826098257,0.402673078589377,0.05248678624036045,0.016852959015683216,0.06455246512433932,0.00504722294428559
E14001416,"Oldham West, Chadderton and Royton",13452,681,0,24579,1484,3316,0,44434,Lab,0.5531574920106225,0.3027411441688797,0.033397848494396185,0.015326101633883961,0.07462753747130577,0
S14000051,Orkney and Shetland,2287,0,168,1550,10381,900,7874,23160,LD,0.06692573402417962,0.09874784110535406,0.44822970639032816,0,0.03886010362694301,0.007253886010362694
E14001417,Orpington,30308,1824,0,9681,7145,0,0,48958,Con,0.1977409207892479,0.6190612361616079,0.14594141917561992,0.03725642387352425,0,0
E14001418,Ossett and Denby Dale,26177,602,794,15150,2400,2484,0,48608,Con,0.31167709019091505,0.5385327518104016,0.04937458854509546,0.012384792626728112,0.0511026991441738,0.016334759710335746
E14001419,Oxford East,9779,2143,499,25738,6391,1048,0,45598,Lab,0.5644545813412869,0.2144611605772183,0.14015965612526865,0.046997675336637575,0.022983464187025748,0.010943462432562832
E14001420,Oxford West and Abingdon,18039,249,0,6242,27616,769,0,52915,LD,0.11796277048096003,0.3409052253614287,0.5218936029481244,0.004705660020788056,0.014532741188698857,0
S14000101,Paisley and Renfrewshire North,9134,0,0,11103,3539,146,22856,46778,SNP,0.2373551669588268,0.19526273034332375,0.07565522254051049,0,0.0031211253153191672,0
S14000102,Paisley and Renfrewshire South,8366,0,0,11910,2869,0,22933,46078,SNP,0.2584747601892443,0.18156169972655065,0.062263987152220146,0,0,0
E14001421,Peckham,4999,2232,0,31552,4626,1011,0,44547,Lab,0.7082856309066828,0.11221855568276204,0.10384537679305003,0.05010438413361169,0.022695130985251534,0
W07000100,Mid and South Pembrokeshire,29072,0,0,20451,2531,0,0,54971,Con,0.37203252624110894,0.528860671990686,0.04604245875097779,0,0,0
E14001422,Pendle and Clitheroe,27619,1010,268,16051,3562,0,0,48510,Con,0.33088023088023083,0.5693465264893836,0.07342815914244484,0.020820449391877962,0,0.005524634096062668
E14001423,Penistone and Stocksbridge,23688,0,0,16478,5054,4300,0,49520,Con,0.3327544426494346,0.47835218093699516,0.10205977382875606,0,0.08683360258481422,0
E14001424,Penrith and Solway,30576,1733,535,16816,4556,1000,0,55778,Con,0.301480870594141,0.548173114848148,0.08168094947828893,0.031069597332281543,0.01792821542543655,0.009591595252608555
S14000103,Perth and Kinross-shire,23198,0,0,2818,4505,402,25562,56485,SNP,0.04988935115517394,0.4106931043639904,0.07975568735062406,0,0.00711693369921218,0
E14001425,Peterborough,21955,713,260,19622,2316,2102,0,47232,Con,0.4154386856368564,0.46483316395663954,0.049034552845528455,0.015095697831978321,0.044503726287262874,0.005504742547425474
E14001426,Plymouth Moor View,28810,1254,0,15548,2430,110,0,48152,Con,0.32289416846652264,0.598313673367669,0.05046519355374647,0.02604253198205682,0.002284432630004984,0
E14001427,Plymouth Sutton and Devonport,18725,1476,0,23847,2416,2799,0,49263,Lab,0.4840752694720175,0.3801027140044252,0.04904289223149219,0.029961634492418242,0.05681748979964679,0
E14001428,"Pontefract, Castleford and Knottingley",14677,0,0,15759,2799,6518,0,41268,Lab,0.38186972957255017,0.3556508675002423,0.06782494911311428,0,0.15794320054279345,0
W07000106,Pontypridd,12456,101,1757,21254,639,3855,0,45579,Lab,0.46631123982535816,0.273283749094978,0.014019614296057394,0.0022159327760591504,0.08457842427433686,0.03854845433203888
E14001429,Poole,28695,1681,848,10087,7490,0,0,48801,Con,0.2066965840863917,0.5880002458966005,0.15348046146595357,0.03444601545050306,0,0.01737669310055122
E14001430,Poplar and Limehouse,9129,1756,376,31176,8009,1219,0,51665,Lab,0.6034259169650634,0.17669602245233718,0.15501790380334848,0.03398819316752153,0.023594309493854642,0.00727765411787477
E14001431,Portsmouth North,28172,1304,623,12392,3419,0,0,45910,Con,0.2699194075364844,0.6136353735569593,0.07447179263776955,0.02840339795251579,0,0.013570028316270966
E14001432,Portsmouth South,17705,0,0,23068,5418,994,0,47425,Lab,0.4864101212440696,0.37332630469161837,0.11424354243542435,0,0.02095940959409594,0
E14001433,Preston,12847,862,0,24697,2913,1793,0,43112,Lab,0.572856745221748,0.2979912785303396,0.06756819447021711,0.019994433104472072,0.041589348673223225,0
E14001434,Putney,20197,1298,0,24613,9382,36,0,55526,Lab,0.4432698195439974,0.36373950941901095,0.16896588985340202,0.0233764362640925,6.483449194971724e-4,0
E14001435,Queen's Park and Maida Vale,8865,1437,0,27739,6230,413,0,44799,Lab,0.619187928301971,0.19788388133663695,0.1390656041429496,0.03207660885287618,0.009218955780262952,0
E14001436,Rawmarsh and Conisbrough,14992,194,0,16249,1500,6535,0,40544,Lab,0.40077446724546173,0.3697711128650355,0.03699684293606945,0.004784925019731649,0.16118291239147592,0
E14001437,Rayleigh and Wickford,38652,1960,0,8304,4081,0,0,52997,Con,0.15668811442157105,0.7293243013755496,0.077004358737287,0.03698322546559239,0,0
E14001438,Reading Central,18756,1603,0,27107,3288,574,0,51530,Lab,0.5260430816999806,0.36398214632253056,0.0638074907820687,0.031108092373374734,0.01113914224723462,0
E14001439,Reading West and Mid Berkshire,28078,1690,0,11320,8356,0,0,49444,Con,0.228945878165197,0.5678747674136396,0.16899927190356767,0.03418008251759566,0,0
E14001440,Redcar,21255,698,1323,16377,2152,2915,0,44720,Con,0.3662119856887298,0.4752906976744186,0.0481216457960644,0.015608228980322002,0.06518336314847943,0.02958407871198569
E14001441,Redditch,30719,1447,0,12296,3039,0,0,47501,Con,0.2588577082587735,0.6467021746910591,0.06397760047156903,0.030462516578598345,0,0
E14001442,Reigate,29846,3092,213,9045,10626,0,0,53469,Con,0.16916344049823262,0.5581925975799061,0.19873197553722718,0.05782790027866614,0,0.0039836166750827585
S14000021,East Renfrewshire,19451,0,0,6855,4174,0,24877,55357,SNP,0.1238325776324584,0.351373809996929,0.07540148490705782,0,0,0
W07000107,Rhondda and Ogmore,6572,590,277,23949,969,4902,0,42549,Lab,0.5628569414087288,0.15445721403558252,0.02277374321370655,0.013866365837034949,0.1152083480222802,0.006510141248913018
E14001443,Ribble Valley,31261,1486,886,14422,4179,6,0,52240,Con,0.2760719754977029,0.5984111791730475,0.07999617151607963,0.02844563552833078,1.1485451761102603e-4,0.016960183767228177
E14001444,Richmond and Northallerton,32861,1976,961,8530,6475,0,0,51880,Con,0.16441788743253663,0.6334040092521203,0.12480724749421744,0.03808789514263686,0,0.018523515805705475
E14001445,Richmond Park,23970,0,308,3109,31695,0,0,59082,LD,0.05262177989912325,0.4057073220270133,0.5364578044074337,0,0,0.005213093666429708
E14001446,Rochdale,13270,790,0,21379,3168,3451,0,42058,Lab,0.508321841266822,0.31551666745922297,0.07532455180940606,0.01878358457368396,0.08205335489086499,0
E14001447,Rochester and Strood,26098,1155,587,12545,3170,0,0,44635,Con,0.2810574661140361,0.5846981068668086,0.071020499607931,0.025876554273552146,0,0.013151114596168925
E14001448,Romford,31322,1462,0,12786,2789,0,0,48359,Con,0.2643975268305796,0.6476974296408115,0.05767282201865217,0.030232221509956782,0,0
E14001449,Romsey and Southampton North,31647,391,0,6630,15396,0,0,54704,Con,0.12119771863117873,0.578513454226382,0.2814419420883299,0.0071475577654284885,0,0
E14001450,Rossendale and Darwen,28124,1236,0,18290,2083,180,0,49913,Con,0.3664376014264821,0.563460421132771,0.041732614749664415,0.02476308777272454,0.0036062749183579435,0
E14001451,Rother Valley,20975,1124,1040,14840,2195,5314,0,45488,Con,0.32623988744284205,0.4611106225817798,0.048254484699261344,0.024709813577207175,0.1168220189940204,0.0228631727048892
E14001452,Rotherham,14402,50,0,17699,2717,7408,0,43521,Lab,0.4066772362767399,0.33092070494703707,0.06242963167206636,0.001148870660141081,0.17021667700650261,0
E14001453,Rugby,29308,1662,0,15913,4236,0,0,51119,Con,0.3112932569103464,0.5733288992351181,0.08286547076429507,0.03251237309024042,0,0
E14001454,"Ruislip, Northwood and Pinner",28916,1381,559,13106,7920,49,0,52256,Con,0.25080373545621554,0.5533527250459277,0.15156154317207593,0.026427587262706675,9.376913655848132e-4,0.0106973361910594
E14001455,Runcorn and Helsby,17838,1414,0,23617,3247,2302,0,48418,Lab,0.4877731422198356,0.3684167045313726,0.06706183650708414,0.029204015035730512,0.047544301705977114,0
E14001456,Runnymede and Weybridge,28028,1415,1447,9347,11956,0,0,52669,Con,0.17746682109020487,0.5321536387628396,0.22700260115058193,0.026865898346275795,0,0.02747346636541419
E14001457,Rushcliffe,28168,0,427,20814,9496,0,0,59496,Con,0.349838644614764,0.4734435928465779,0.15960736856259244,0,0,0.00717695307247546
S14000104,Rutherglen,8462,0,0,15272,3526,0,21127,49016,SNP,0.3115717316794516,0.17263750612045048,0.07193569446711277,0,0,0
E14001458,Rutland and Stamford,34052,1950,458,7882,8515,0,0,53774,Con,0.14657641239260608,0.6332428311079704,0.15834790047234726,0.03626287797076654,0,0.008517127236210809
E14001459,Salford,9729,1783,0,23977,2571,3703,0,41763,Lab,0.5741206330962814,0.23295740248545363,0.06156166942030026,0.04269329310633815,0.08866700189162655,0
